timestamp,fhr,toco
2024-06-01T09:05:03.500,135.8,0.0
2024-06-01T09:05:04.000,137.4,0.7
2024-06-01T09:05:04.500,138.1,0.0
2024-06-01T09:05:05.000,138.5,4.8
2024-06-01T09:05:05.500,139.3,3.6
2024-06-01T09:05:06.000,141.0,3.1
2024-06-01T09:05:06.500,140.3,1.6
2024-06-01T09:05:07.000,140.3,2.6
2024-06-01T09:05:07.500,140.7,3.0
2024-06-01T09:05:08.000,141.6,2.5
2024-06-01T09:05:08.500,142.7,2.3
2024-06-01T09:05:09.000,143.2,0.0
2024-06-01T09:05:09.500,144.8,1.5
2024-06-01T09:05:10.000,145.3,0.0
2024-06-01T09:05:10.500,145.7,0.0
2024-06-01T09:05:11.000,145.5,0.0
2024-06-01T09:05:11.500,145.0,1.3
2024-06-01T09:05:12.000,145.2,2.2
2024-06-01T09:05:12.500,146.2,0.0
2024-06-01T09:05:13.000,146.2,3.2
2024-06-01T09:05:13.500,146.1,2.7
2024-06-01T09:05:14.000,146.6,0.0
2024-06-01T09:05:14.500,147.5,0.0
2024-06-01T09:05:15.000,147.3,0.3
2024-06-01T09:05:15.500,147.3,1.9
2024-06-01T09:05:16.000,147.1,0.0
2024-06-01T09:05:16.500,147.2,0.0
2024-06-01T09:05:17.000,147.2,0.9
2024-06-01T09:05:17.500,147.2,0.0
2024-06-01T09:05:18.000,147.8,0.5
2024-06-01T09:05:18.500,146.6,2.0
2024-06-01T09:05:19.000,146.8,0.7
2024-06-01T09:05:19.500,147.2,1.4
2024-06-01T09:05:20.000,147.1,1.0
2024-06-01T09:05:20.500,146.2,1.3
2024-06-01T09:05:21.000,146.3,0.4
2024-06-01T09:05:21.500,147.3,0.0
2024-06-01T09:05:22.000,148.0,0.0
2024-06-01T09:05:22.500,147.7,0.1
2024-06-01T09:05:23.000,148.5,2.1
2024-06-01T09:05:23.500,149.2,2.6
2024-06-01T09:05:24.000,149.2,0.8
2024-06-01T09:05:24.500,148.7,0.0
2024-06-01T09:05:25.000,148.2,0.0
2024-06-01T09:05:25.500,148.5,0.0
2024-06-01T09:05:26.000,147.8,2.2
2024-06-01T09:05:26.500,148.2,0.6
2024-06-01T09:05:27.000,147.9,0.1
2024-06-01T09:05:27.500,147.9,0.0
2024-06-01T09:05:28.000,148.3,1.5
2024-06-01T09:05:28.500,148.1,0.6
2024-06-01T09:05:29.000,148.8,0.0
2024-06-01T09:05:29.500,148.2,0.3
2024-06-01T09:05:30.000,147.9,2.7
2024-06-01T09:05:30.500,148.8,0.0
2024-06-01T09:05:31.000,149.7,2.7
2024-06-01T09:05:31.500,150.7,2.0
2024-06-01T09:05:32.000,150.3,0.2
2024-06-01T09:05:32.500,150.6,1.5
2024-06-01T09:05:33.000,151.4,0.0
2024-06-01T09:05:33.500,150.8,0.0
2024-06-01T09:05:34.000,149.4,0.0
2024-06-01T09:05:34.500,148.5,0.0
2024-06-01T09:05:35.000,148.6,0.9
2024-06-01T09:05:35.500,148.1,0.2
2024-06-01T09:05:36.000,146.6,1.0
2024-06-01T09:05:36.500,146.0,1.4
2024-06-01T09:05:37.000,146.6,0.0
2024-06-01T09:05:37.500,146.2,0.7
2024-06-01T09:05:38.000,145.8,0.0
2024-06-01T09:05:38.500,146.2,0.5
2024-06-01T09:05:39.000,147.1,0.0
2024-06-01T09:05:39.500,147.5,0.4
2024-06-01T09:05:40.000,147.3,2.3
2024-06-01T09:05:40.500,147.2,0.0
2024-06-01T09:05:41.000,147.0,0.6
2024-06-01T09:05:41.500,146.3,0.2
2024-06-01T09:05:42.000,146.5,0.0
2024-06-01T09:05:42.500,146.5,1.3
2024-06-01T09:05:43.000,145.8,0.4
2024-06-01T09:05:43.500,146.0,0.0
2024-06-01T09:05:44.000,145.9,0.0
2024-06-01T09:05:44.500,146.5,5.2
2024-06-01T09:05:45.000,145.2,0.0
2024-06-01T09:05:45.500,144.7,0.0
2024-06-01T09:05:46.000,144.7,0.0
2024-06-01T09:05:46.500,145.9,0.0
2024-06-01T09:05:47.000,146.2,0.0
2024-06-01T09:05:47.500,145.8,0.5
2024-06-01T09:05:48.000,146.6,0.0
2024-06-01T09:05:48.500,147.9,1.5
2024-06-01T09:05:49.000,147.8,0.0
2024-06-01T09:05:49.500,146.4,0.0
2024-06-01T09:05:50.000,146.4,0.0
2024-06-01T09:05:50.500,146.5,0.3
2024-06-01T09:05:51.000,146.4,2.2
2024-06-01T09:05:51.500,145.2,1.7
2024-06-01T09:05:52.000,146.0,0.5
2024-06-01T09:05:52.500,146.8,1.1
2024-06-01T09:05:53.000,146.3,1.4
2024-06-01T09:05:53.500,146.3,4.2
2024-06-01T09:05:54.000,145.0,0.3
2024-06-01T09:05:54.500,145.4,2.0
2024-06-01T09:05:55.000,144.4,2.5
2024-06-01T09:05:55.500,143.7,0.0
2024-06-01T09:05:56.000,143.6,1.8
2024-06-01T09:05:56.500,143.1,1.8
2024-06-01T09:05:57.000,143.1,1.0
2024-06-01T09:05:57.500,142.9,2.6
2024-06-01T09:05:58.000,142.5,3.4
2024-06-01T09:05:58.500,142.1,3.6
2024-06-01T09:05:59.000,141.4,1.8
2024-06-01T09:05:59.500,141.3,2.4
2024-06-01T09:06:00.000,140.9,5.8
2024-06-01T09:06:00.500,141.2,0.7
2024-06-01T09:06:01.000,141.5,2.8
2024-06-01T09:06:01.500,142.1,3.9
2024-06-01T09:06:02.000,143.1,2.9
2024-06-01T09:06:02.500,143.2,3.8
2024-06-01T09:06:03.000,143.3,3.2
2024-06-01T09:06:03.500,142.3,4.2
2024-06-01T09:06:04.000,141.6,5.2
2024-06-01T09:06:04.500,140.8,3.1
2024-06-01T09:06:05.000,139.9,3.9
2024-06-01T09:06:05.500,138.9,3.6
2024-06-01T09:06:06.000,139.8,3.3
2024-06-01T09:06:06.500,139.5,4.0
2024-06-01T09:06:07.000,140.1,2.5
2024-06-01T09:06:07.500,140.2,5.5
2024-06-01T09:06:08.000,139.9,7.2
2024-06-01T09:06:08.500,140.7,7.3
2024-06-01T09:06:09.000,140.3,6.9
2024-06-01T09:06:09.500,140.6,3.8
2024-06-01T09:06:10.000,139.7,7.7
2024-06-01T09:06:10.500,139.7,4.6
2024-06-01T09:06:11.000,140.6,5.8
2024-06-01T09:06:11.500,141.5,8.9
2024-06-01T09:06:12.000,142.3,4.7
2024-06-01T09:06:12.500,142.8,7.8
2024-06-01T09:06:13.000,143.2,7.3
2024-06-01T09:06:13.500,143.9,6.9
2024-06-01T09:06:14.000,143.0,6.0
2024-06-01T09:06:14.500,142.1,8.3
2024-06-01T09:06:15.000,141.4,7.2
2024-06-01T09:06:15.500,141.2,9.8
2024-06-01T09:06:16.000,141.3,10.3
2024-06-01T09:06:16.500,140.6,6.7
2024-06-01T09:06:17.000,140.2,8.4
2024-06-01T09:06:17.500,140.1,9.0
2024-06-01T09:06:18.000,141.2,8.0
2024-06-01T09:06:18.500,141.1,8.4
2024-06-01T09:06:19.000,141.3,10.6
2024-06-01T09:06:19.500,141.6,10.5
2024-06-01T09:06:20.000,142.4,8.6
2024-06-01T09:06:20.500,142.1,10.7
2024-06-01T09:06:21.000,141.0,12.6
2024-06-01T09:06:21.500,141.5,10.4
2024-06-01T09:06:22.000,141.8,11.2
2024-06-01T09:06:22.500,141.6,15.4
2024-06-01T09:06:23.000,142.1,15.4
2024-06-01T09:06:23.500,142.3,11.3
2024-06-01T09:06:24.000,142.5,12.2
2024-06-01T09:06:24.500,141.9,15.2
2024-06-01T09:06:25.000,142.5,13.2
2024-06-01T09:06:25.500,141.7,15.1
2024-06-01T09:06:26.000,140.8,15.2
2024-06-01T09:06:26.500,140.9,17.1
2024-06-01T09:06:27.000,141.2,12.9
2024-06-01T09:06:27.500,141.8,13.9
2024-06-01T09:06:28.000,141.8,15.8
2024-06-01T09:06:28.500,142.0,19.6
2024-06-01T09:06:29.000,142.7,18.3
2024-06-01T09:06:29.500,142.9,16.4
2024-06-01T09:06:30.000,142.4,20.2
2024-06-01T09:06:30.500,142.5,21.0
2024-06-01T09:06:31.000,141.5,20.0
2024-06-01T09:06:31.500,141.4,20.4
2024-06-01T09:06:32.000,141.0,22.0
2024-06-01T09:06:32.500,140.5,23.7
2024-06-01T09:06:33.000,140.6,22.6
2024-06-01T09:06:33.500,140.6,23.6
2024-06-01T09:06:34.000,141.2,23.2
2024-06-01T09:06:34.500,142.9,23.2
2024-06-01T09:06:35.000,143.0,22.9
2024-06-01T09:06:35.500,143.1,25.1
2024-06-01T09:06:36.000,143.1,24.8
2024-06-01T09:06:36.500,142.6,25.3
2024-06-01T09:06:37.000,142.0,27.6
2024-06-01T09:06:37.500,141.6,27.4
2024-06-01T09:06:38.000,141.5,28.5
2024-06-01T09:06:38.500,141.3,25.3
2024-06-01T09:06:39.000,142.0,28.9
2024-06-01T09:06:39.500,142.4,27.7
2024-06-01T09:06:40.000,143.1,27.8
2024-06-01T09:06:40.500,143.0,28.2
2024-06-01T09:06:41.000,143.6,31.8
2024-06-01T09:06:41.500,144.5,31.7
2024-06-01T09:06:42.000,144.8,29.8
2024-06-01T09:06:42.500,145.0,29.6
2024-06-01T09:06:43.000,145.1,31.8
2024-06-01T09:06:43.500,145.2,31.5
2024-06-01T09:06:44.000,144.3,35.1
2024-06-01T09:06:44.500,144.2,30.8
2024-06-01T09:06:45.000,143.6,30.7
2024-06-01T09:06:45.500,143.5,33.4
2024-06-01T09:06:46.000,142.7,34.2
2024-06-01T09:06:46.500,143.2,34.8
2024-06-01T09:06:47.000,143.8,36.1
2024-06-01T09:06:47.500,143.3,38.4
2024-06-01T09:06:48.000,142.6,35.1
2024-06-01T09:06:48.500,142.3,35.2
2024-06-01T09:06:49.000,142.8,33.7
2024-06-01T09:06:49.500,141.7,37.0
2024-06-01T09:06:50.000,141.6,38.2
2024-06-01T09:06:50.500,141.7,36.8
2024-06-01T09:06:51.000,142.6,39.3
2024-06-01T09:06:51.500,142.3,37.8
2024-06-01T09:06:52.000,142.2,40.3
2024-06-01T09:06:52.500,142.8,38.7
2024-06-01T09:06:53.000,143.7,36.9
2024-06-01T09:06:53.500,143.3,37.7
2024-06-01T09:06:54.000,142.7,36.6
2024-06-01T09:06:54.500,142.5,36.4
2024-06-01T09:06:55.000,142.6,39.6
2024-06-01T09:06:55.500,141.5,40.7
2024-06-01T09:06:56.000,139.9,42.4
2024-06-01T09:06:56.500,140.1,39.5
2024-06-01T09:06:57.000,139.6,39.4
2024-06-01T09:06:57.500,139.3,38.1
2024-06-01T09:06:58.000,138.5,41.4
2024-06-01T09:06:58.500,137.8,40.5
2024-06-01T09:06:59.000,137.1,39.1
2024-06-01T09:06:59.500,136.6,41.0
2024-06-01T09:07:00.000,136.8,40.8
2024-06-01T09:07:00.500,136.8,37.2
2024-06-01T09:07:01.000,135.9,41.1
2024-06-01T09:07:01.500,136.2,40.1
2024-06-01T09:07:02.000,136.9,39.3
2024-06-01T09:07:02.500,136.9,39.2
2024-06-01T09:07:03.000,136.4,42.3
2024-06-01T09:07:03.500,135.7,41.9
2024-06-01T09:07:04.000,136.3,42.2
2024-06-01T09:07:04.500,135.9,37.6
2024-06-01T09:07:05.000,134.6,38.2
2024-06-01T09:07:05.500,133.6,40.4
2024-06-01T09:07:06.000,133.8,37.1
2024-06-01T09:07:06.500,133.8,37.6
2024-06-01T09:07:07.000,133.6,35.8
2024-06-01T09:07:07.500,133.2,41.0
2024-06-01T09:07:08.000,133.6,39.6
2024-06-01T09:07:08.500,133.2,38.4
2024-06-01T09:07:09.000,132.1,37.8
2024-06-01T09:07:09.500,132.5,36.6
2024-06-01T09:07:10.000,131.9,36.3
2024-06-01T09:07:10.500,131.4,37.5
2024-06-01T09:07:11.000,130.4,35.2
2024-06-01T09:07:11.500,130.3,37.8
2024-06-01T09:07:12.000,130.4,34.9
2024-06-01T09:07:12.500,128.6,34.0
2024-06-01T09:07:13.000,127.0,36.9
2024-06-01T09:07:13.500,126.6,34.4
2024-06-01T09:07:14.000,126.2,35.0
2024-06-01T09:07:14.500,125.6,33.2
2024-06-01T09:07:15.000,125.1,30.0
2024-06-01T09:07:15.500,125.0,33.8
2024-06-01T09:07:16.000,125.6,30.6
2024-06-01T09:07:16.500,124.7,33.8
2024-06-01T09:07:17.000,124.6,29.4
2024-06-01T09:07:17.500,125.0,28.5
2024-06-01T09:07:18.000,124.3,31.3
2024-06-01T09:07:18.500,123.8,31.1
2024-06-01T09:07:19.000,123.1,30.1
2024-06-01T09:07:19.500,123.9,27.7
2024-06-01T09:07:20.000,122.7,30.4
2024-06-01T09:07:20.500,121.3,26.4
2024-06-01T09:07:21.000,120.7,27.4
2024-06-01T09:07:21.500,120.5,26.5
2024-06-01T09:07:22.000,119.9,26.6
2024-06-01T09:07:22.500,118.9,28.0
2024-06-01T09:07:23.000,118.8,25.2
2024-06-01T09:07:23.500,118.5,26.6
2024-06-01T09:07:24.000,117.9,26.3
2024-06-01T09:07:24.500,116.8,22.2
2024-06-01T09:07:25.000,116.7,22.5
2024-06-01T09:07:25.500,116.6,23.2
2024-06-01T09:07:26.000,116.0,22.4
2024-06-01T09:07:26.500,115.6,23.3
2024-06-01T09:07:27.000,115.7,19.4
2024-06-01T09:07:27.500,115.5,22.9
2024-06-01T09:07:28.000,115.4,22.5
2024-06-01T09:07:28.500,114.4,20.6
2024-06-01T09:07:29.000,115.1,18.3
2024-06-01T09:07:29.500,116.1,19.9
2024-06-01T09:07:30.000,116.5,18.7
2024-06-01T09:07:30.500,116.8,19.9
2024-06-01T09:07:31.000,116.9,18.4
2024-06-01T09:07:31.500,117.4,19.2
2024-06-01T09:07:32.000,116.8,17.0
2024-06-01T09:07:32.500,116.5,19.3
2024-06-01T09:07:33.000,115.0,13.3
2024-06-01T09:07:33.500,115.6,14.8
2024-06-01T09:07:34.000,115.2,16.6
2024-06-01T09:07:34.500,115.8,13.2
2024-06-01T09:07:35.000,115.9,16.1
2024-06-01T09:07:35.500,115.0,12.8
2024-06-01T09:07:36.000,115.8,14.3
2024-06-01T09:07:36.500,115.8,12.4
2024-06-01T09:07:37.000,115.9,12.7
2024-06-01T09:07:37.500,115.7,13.2
2024-06-01T09:07:38.000,115.5,12.4
2024-06-01T09:07:38.500,115.1,11.6
2024-06-01T09:07:39.000,115.5,15.1
2024-06-01T09:07:39.500,115.7,11.5
2024-06-01T09:07:40.000,116.0,9.7
2024-06-01T09:07:40.500,116.0,12.2
2024-06-01T09:07:41.000,117.0,11.7
2024-06-01T09:07:41.500,118.0,11.9
2024-06-01T09:07:42.000,117.5,12.4
2024-06-01T09:07:42.500,117.5,8.0
2024-06-01T09:07:43.000,118.2,10.7
2024-06-01T09:07:43.500,117.9,10.5
2024-06-01T09:07:44.000,118.3,8.5
2024-06-01T09:07:44.500,118.5,8.6
2024-06-01T09:07:45.000,118.7,3.4
2024-06-01T09:07:45.500,119.7,6.8
2024-06-01T09:07:46.000,119.5,10.0
2024-06-01T09:07:46.500,119.9,4.4
2024-06-01T09:07:47.000,119.6,6.0
2024-06-01T09:07:47.500,120.7,7.0
2024-06-01T09:07:48.000,122.1,7.2
2024-06-01T09:07:48.500,121.7,8.5
2024-06-01T09:07:49.000,122.4,3.2
2024-06-01T09:07:49.500,123.7,5.7
2024-06-01T09:07:50.000,123.9,6.7
2024-06-01T09:07:50.500,124.1,3.2
2024-06-01T09:07:51.000,124.0,4.9
2024-06-01T09:07:51.500,124.4,7.6
2024-06-01T09:07:52.000,124.4,6.6
2024-06-01T09:07:52.500,124.6,5.2
2024-06-01T09:07:53.000,125.3,0.3
2024-06-01T09:07:53.500,125.3,3.9
2024-06-01T09:07:54.000,125.6,4.5
2024-06-01T09:07:54.500,126.7,3.3
2024-06-01T09:07:55.000,127.5,3.5
2024-06-01T09:07:55.500,128.2,8.0
2024-06-01T09:07:56.000,129.2,2.9
2024-06-01T09:07:56.500,130.1,1.7
2024-06-01T09:07:57.000,131.7,3.3
2024-06-01T09:07:57.500,131.3,2.4
2024-06-01T09:07:58.000,131.9,2.2
2024-06-01T09:07:58.500,131.8,2.5
2024-06-01T09:07:59.000,132.5,3.6
2024-06-01T09:07:59.500,133.4,2.7
2024-06-01T09:08:00.000,132.0,0.4
2024-06-01T09:08:00.500,132.3,1.9
2024-06-01T09:08:01.000,132.7,2.8
2024-06-01T09:08:01.500,133.6,1.2
2024-06-01T09:08:02.000,133.5,3.6
2024-06-01T09:08:02.500,133.1,2.9
2024-06-01T09:08:03.000,134.5,0.2
2024-06-01T09:08:03.500,135.6,2.1
2024-06-01T09:08:04.000,135.6,4.5
2024-06-01T09:08:04.500,136.1,3.8
2024-06-01T09:08:05.000,135.2,1.3
2024-06-01T09:08:05.500,135.8,2.6
2024-06-01T09:08:06.000,135.5,0.2
2024-06-01T09:08:06.500,136.0,0.0
2024-06-01T09:08:07.000,136.3,1.9
2024-06-01T09:08:07.500,135.8,1.4
2024-06-01T09:08:08.000,137.2,1.8
2024-06-01T09:08:08.500,136.9,0.9
2024-06-01T09:08:09.000,137.3,1.4
2024-06-01T09:08:09.500,136.5,0.1
2024-06-01T09:08:10.000,136.9,1.5
2024-06-01T09:08:10.500,137.8,2.0
2024-06-01T09:08:11.000,138.4,0.6
2024-06-01T09:08:11.500,139.0,1.9
2024-06-01T09:08:12.000,140.1,0.0
2024-06-01T09:08:12.500,141.1,0.0
2024-06-01T09:08:13.000,141.3,2.7
2024-06-01T09:08:13.500,141.6,3.2
2024-06-01T09:08:14.000,141.9,0.9
2024-06-01T09:08:14.500,142.1,0.3
2024-06-01T09:08:15.000,141.8,0.0
2024-06-01T09:08:15.500,142.0,1.0
2024-06-01T09:08:16.000,142.3,1.6
2024-06-01T09:08:16.500,141.9,0.0
2024-06-01T09:08:17.000,142.1,1.2
2024-06-01T09:08:17.500,142.3,1.1
2024-06-01T09:08:18.000,142.9,1.0
2024-06-01T09:08:18.500,142.8,0.0
2024-06-01T09:08:19.000,143.1,1.1
2024-06-01T09:08:19.500,143.9,0.0
2024-06-01T09:08:20.000,143.5,2.5
2024-06-01T09:08:20.500,144.7,0.4
2024-06-01T09:08:21.000,144.9,0.0
2024-06-01T09:08:21.500,146.2,2.2
2024-06-01T09:08:22.000,146.7,1.9
2024-06-01T09:08:22.500,146.4,0.0
2024-06-01T09:08:23.000,146.6,3.5
2024-06-01T09:08:23.500,146.1,0.0
2024-06-01T09:08:24.000,146.2,0.6
2024-06-01T09:08:24.500,145.6,1.9
2024-06-01T09:08:25.000,145.2,0.0
2024-06-01T09:08:25.500,144.9,1.6
2024-06-01T09:08:26.000,145.1,0.0
2024-06-01T09:08:26.500,144.1,0.1
2024-06-01T09:08:27.000,144.4,0.0
2024-06-01T09:08:27.500,144.2,0.6
2024-06-01T09:08:28.000,144.2,0.0
2024-06-01T09:08:28.500,145.0,0.0
2024-06-01T09:08:29.000,145.4,0.0
2024-06-01T09:08:29.500,145.8,0.0
2024-06-01T09:08:30.000,145.0,2.5
2024-06-01T09:08:30.500,145.0,0.0
2024-06-01T09:08:31.000,144.6,0.0
2024-06-01T09:08:31.500,144.4,0.0
2024-06-01T09:08:32.000,145.0,0.1
2024-06-01T09:08:32.500,145.3,1.3
2024-06-01T09:08:33.000,146.5,1.4
2024-06-01T09:08:33.500,146.4,0.0
2024-06-01T09:08:34.000,147.5,0.0
2024-06-01T09:08:34.500,147.9,0.2
2024-06-01T09:08:35.000,147.3,1.4
2024-06-01T09:08:35.500,148.1,1.2
2024-06-01T09:08:36.000,148.6,0.0
2024-06-01T09:08:36.500,149.4,0.0
2024-06-01T09:08:37.000,149.4,3.4
2024-06-01T09:08:37.500,149.2,1.6
2024-06-01T09:08:38.000,149.5,0.6
2024-06-01T09:08:38.500,149.2,0.7
2024-06-01T09:08:39.000,148.9,0.0
2024-06-01T09:08:39.500,148.8,0.0
2024-06-01T09:08:40.000,149.6,0.0
2024-06-01T09:08:40.500,149.2,0.0
2024-06-01T09:08:41.000,148.8,0.0
2024-06-01T09:08:41.500,149.3,0.0
2024-06-01T09:08:42.000,148.9,0.0
2024-06-01T09:08:42.500,148.6,1.2
2024-06-01T09:08:43.000,147.7,0.0
2024-06-01T09:08:43.500,148.0,0.4
2024-06-01T09:08:44.000,148.2,0.0
2024-06-01T09:08:44.500,148.9,0.1
2024-06-01T09:08:45.000,149.5,0.3
2024-06-01T09:08:45.500,149.4,0.0
2024-06-01T09:08:46.000,149.1,0.0
2024-06-01T09:08:46.500,149.5,1.2
2024-06-01T09:08:47.000,149.9,0.0
2024-06-01T09:08:47.500,148.5,1.3
2024-06-01T09:08:48.000,147.7,0.0
2024-06-01T09:08:48.500,148.5,1.6
2024-06-01T09:08:49.000,149.2,0.2
2024-06-01T09:08:49.500,149.2,0.0
2024-06-01T09:08:50.000,148.3,0.7
2024-06-01T09:08:50.500,147.9,0.3
2024-06-01T09:08:51.000,147.8,1.9
2024-06-01T09:08:51.500,146.5,0.3
2024-06-01T09:08:52.000,146.3,0.4
2024-06-01T09:08:52.500,146.2,2.3
2024-06-01T09:08:53.000,146.8,2.9
2024-06-01T09:08:53.500,148.2,2.3
2024-06-01T09:08:54.000,149.0,2.8
2024-06-01T09:08:54.500,149.4,2.0
2024-06-01T09:08:55.000,149.4,2.5
2024-06-01T09:08:55.500,150.1,2.8
2024-06-01T09:08:56.000,149.5,2.1
2024-06-01T09:08:56.500,148.1,1.7
2024-06-01T09:08:57.000,147.5,1.9
2024-06-01T09:08:57.500,147.2,5.4
2024-06-01T09:08:58.000,147.4,1.9
2024-06-01T09:08:58.500,145.8,1.6
2024-06-01T09:08:59.000,145.5,1.5
2024-06-01T09:08:59.500,145.7,2.1
2024-06-01T09:09:00.000,145.6,2.6
2024-06-01T09:09:00.500,146.2,0.7
2024-06-01T09:09:01.000,145.6,0.0
2024-06-01T09:09:01.500,146.4,3.0
2024-06-01T09:09:02.000,147.3,0.3
2024-06-01T09:09:02.500,146.4,3.2
2024-06-01T09:09:03.000,146.4,3.2
2024-06-01T09:09:03.500,145.9,4.8
2024-06-01T09:09:04.000,145.7,5.8
2024-06-01T09:09:04.500,145.8,4.0
2024-06-01T09:09:05.000,144.8,2.7
2024-06-01T09:09:05.500,145.3,2.0
2024-06-01T09:09:06.000,145.5,2.7
2024-06-01T09:09:06.500,145.8,4.1
2024-06-01T09:09:07.000,145.4,1.1
2024-06-01T09:09:07.500,146.0,4.5
2024-06-01T09:09:08.000,147.3,4.6
2024-06-01T09:09:08.500,146.8,5.8
2024-06-01T09:09:09.000,146.5,4.5
2024-06-01T09:09:09.500,147.3,5.4
2024-06-01T09:09:10.000,147.8,4.3
2024-06-01T09:09:10.500,146.9,4.9
2024-06-01T09:09:11.000,145.7,3.2
2024-06-01T09:09:11.500,145.9,6.3
2024-06-01T09:09:12.000,145.6,8.7
2024-06-01T09:09:12.500,144.1,6.8
2024-06-01T09:09:13.000,144.0,7.4
2024-06-01T09:09:13.500,143.6,5.6
2024-06-01T09:09:14.000,143.4,9.5
2024-06-01T09:09:14.500,143.0,6.5
2024-06-01T09:09:15.000,142.9,9.1
2024-06-01T09:09:15.500,142.6,8.4
2024-06-01T09:09:16.000,142.1,7.1
2024-06-01T09:09:16.500,142.6,10.3
2024-06-01T09:09:17.000,142.9,9.1
2024-06-01T09:09:17.500,143.5,9.7
2024-06-01T09:09:18.000,143.5,10.4
2024-06-01T09:09:18.500,143.8,10.1
2024-06-01T09:09:19.000,143.8,9.9
2024-06-01T09:09:19.500,143.1,11.5
2024-06-01T09:09:20.000,143.1,10.5
2024-06-01T09:09:20.500,142.3,11.6
2024-06-01T09:09:21.000,142.6,10.8
2024-06-01T09:09:21.500,142.5,10.0
2024-06-01T09:09:22.000,142.2,11.6
2024-06-01T09:09:22.500,142.0,12.2
2024-06-01T09:09:23.000,141.3,13.4
2024-06-01T09:09:23.500,141.7,15.6
2024-06-01T09:09:24.000,140.7,11.6
2024-06-01T09:09:24.500,141.1,14.8
2024-06-01T09:09:25.000,141.0,11.7
2024-06-01T09:09:25.500,140.2,13.9
2024-06-01T09:09:26.000,140.1,15.1
2024-06-01T09:09:26.500,139.0,12.9
2024-06-01T09:09:27.000,139.3,14.0
2024-06-01T09:09:27.500,139.1,17.4
2024-06-01T09:09:28.000,139.7,17.7
2024-06-01T09:09:28.500,140.0,17.9
2024-06-01T09:09:29.000,139.9,17.3
2024-06-01T09:09:29.500,141.5,22.2
2024-06-01T09:09:30.000,141.6,19.2
2024-06-01T09:09:30.500,141.1,18.6
2024-06-01T09:09:31.000,141.2,22.9
2024-06-01T09:09:31.500,142.8,21.8
2024-06-01T09:09:32.000,143.6,20.8
2024-06-01T09:09:32.500,142.9,23.6
2024-06-01T09:09:33.000,142.8,22.6
2024-06-01T09:09:33.500,143.0,23.8
2024-06-01T09:09:34.000,142.3,23.6
2024-06-01T09:09:34.500,140.7,22.2
2024-06-01T09:09:35.000,140.1,25.7
2024-06-01T09:09:35.500,139.6,25.0
2024-06-01T09:09:36.000,139.4,23.7
2024-06-01T09:09:36.500,139.1,24.6
2024-06-01T09:09:37.000,140.3,27.6
2024-06-01T09:09:37.500,140.4,26.1
2024-06-01T09:09:38.000,140.2,27.2
2024-06-01T09:09:38.500,140.5,28.6
2024-06-01T09:09:39.000,140.7,28.3
2024-06-01T09:09:39.500,141.1,26.3
2024-06-01T09:09:40.000,139.8,30.0
2024-06-01T09:09:40.500,139.8,30.9
2024-06-01T09:09:41.000,139.1,31.3
2024-06-01T09:09:41.500,138.7,32.8
2024-06-01T09:09:42.000,138.7,31.4
2024-06-01T09:09:42.500,138.2,32.5
2024-06-01T09:09:43.000,137.9,34.1
2024-06-01T09:09:43.500,138.1,31.7
2024-06-01T09:09:44.000,138.8,35.2
2024-06-01T09:09:44.500,139.3,35.6
2024-06-01T09:09:45.000,138.8,34.6
2024-06-01T09:09:45.500,138.6,36.6
2024-06-01T09:09:46.000,138.2,35.5
2024-06-01T09:09:46.500,137.8,33.3
2024-06-01T09:09:47.000,138.4,36.6
2024-06-01T09:09:47.500,137.1,35.8
2024-06-01T09:09:48.000,137.2,36.3
2024-06-01T09:09:48.500,137.3,36.2
2024-06-01T09:09:49.000,137.8,38.3
2024-06-01T09:09:49.500,137.9,37.5
2024-06-01T09:09:50.000,137.1,35.9
2024-06-01T09:09:50.500,137.9,37.9
2024-06-01T09:09:51.000,137.9,38.6
2024-06-01T09:09:51.500,136.9,36.7
2024-06-01T09:09:52.000,136.8,37.4
2024-06-01T09:09:52.500,136.7,37.7
2024-06-01T09:09:53.000,136.4,37.6
2024-06-01T09:09:53.500,136.3,39.2
2024-06-01T09:09:54.000,136.5,40.4
2024-06-01T09:09:54.500,137.5,41.9
2024-06-01T09:09:55.000,137.2,41.0
2024-06-01T09:09:55.500,137.8,40.9
2024-06-01T09:09:56.000,138.4,41.2
2024-06-01T09:09:56.500,138.6,41.6
2024-06-01T09:09:57.000,138.7,39.1
2024-06-01T09:09:57.500,138.1,40.8
2024-06-01T09:09:58.000,138.0,40.4
2024-06-01T09:09:58.500,137.8,39.7
2024-06-01T09:09:59.000,136.4,39.3
2024-06-01T09:09:59.500,135.8,39.2
2024-06-01T09:10:00.000,134.7,39.6
2024-06-01T09:10:00.500,134.4,38.1
2024-06-01T09:10:01.000,133.5,40.8
2024-06-01T09:10:01.500,132.5,39.9
2024-06-01T09:10:02.000,132.8,40.0
2024-06-01T09:10:02.500,132.8,40.3
2024-06-01T09:10:03.000,133.2,40.8
2024-06-01T09:10:03.500,133.0,38.7
2024-06-01T09:10:04.000,133.4,39.3
2024-06-01T09:10:04.500,133.1,36.9
2024-06-01T09:10:05.000,133.0,35.9
2024-06-01T09:10:05.500,132.2,36.1
2024-06-01T09:10:06.000,131.7,41.2
2024-06-01T09:10:06.500,132.2,35.9
2024-06-01T09:10:07.000,131.9,39.2
